81,Dhaka,Mymensingh,Trishal,Ram Amritaganj,2222
82,Dhaka,Mymensingh,Trishal,Dhala,2223
83,Dhaka,Kishoreganj,Bajitpur,Bajitpur,2336
84,Dhaka,Kishoreganj,Bajitpur,Sararchar,2337
85,Dhaka,Kishoreganj,Bajitpur,Laksmipur,2338
86,Dhaka,Kishoreganj,Bhairob,Bhairab,2350
87,Dhaka,Kishoreganj,Hossenpur,Hossenpur,2320
88,Dhaka,Kishoreganj,Itna,Itna,2390
89,Dhaka,Kishoreganj,Karimganj,Karimganj,2310
90,Dhaka,Kishoreganj,Katiadi,Katiadi,2330
91,Dhaka,Kishoreganj,Katiadi,Gochhihata,2331
92,Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Sadar,2300
93,Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj S.Mills,2301
94,Dhaka,Kishoreganj,Kishoreganj Sadar,Maizhati,2302
95,Dhaka,Kishoreganj,Kishoreganj Sadar,Nilganj,2303
96,Dhaka,Kishoreganj,Kuliarchar,Kuliarchar,2340
97,Dhaka,Kishoreganj,Kuliarchar,Chhoysuti,2341
98,Dhaka,Kishoreganj,Mithamoin,MIthamoin,2370
99,Dhaka,Kishoreganj,Mithamoin,Abdullahpur,2371
100,Dhaka,Kishoreganj,Nikli,Nikli,2360
101,Dhaka,Kishoreganj,Ostagram,Ostagram,2380
102,Dhaka,Kishoreganj,Pakundia,Pakundia,2326
103,Dhaka,Kishoreganj,Tarial,Tarial,2316
104,Dhaka,Netrakona,Susung Durgapur,IBH WAs Here,2420
105,Dhaka,Netrakona,Susung Durgapur,Susnng Durgapur,2420
106,Dhaka,Netrakona,Atpara,Atpara,2470
107,Dhaka,Netrakona,Barhatta,Barhatta,2440
108,Dhaka,Netrakona,Dharmapasha,Dharampasha,2450
109,Dhaka,Netrakona,Dhobaura,Dhobaura,2416
110,Dhaka,Netrakona,Dhobaura,Sakoai,2417
111,Dhaka,Netrakona,Kalmakanda,Kalmakanda,2430
112,Dhaka,Netrakona,Kendua,Kendua,2480
113,Dhaka,Netrakona,Khaliajuri,Khaliajhri,2460
114,Dhaka,Netrakona,Khaliajuri,Shaldigha,2462
115,Dhaka,Netrakona,Madan,Madan,2490
116,Dhaka,Netrakona,Moddhynagar,Moddoynagar,2456
117,Dhaka,Netrakona,Mohanganj,Mohanganj,2446
118,Dhaka,Netrakona,Netrakona Sadar,Netrakona Sadar,2400
119,Dhaka,Netrakona,Netrakona Sadar,Baikherhati,2401
120,Dhaka,Netrakona,Purbadhola,Purbadhola,2410
121,Dhaka,Netrakona,Purbadhola,Shamgonj,2411
122,Dhaka,Netrakona,Purbadhola,Jaria Jhanjhail,2412
123,Dhaka,Narayanganj,Araihazar,Araihazar,1450
124,Dhaka,Narayanganj,Araihazar,Gopaldi,1451
125,Dhaka,Narayanganj,Baidder Bazar,Baidder Bazar,1440
126,Dhaka,Narayanganj,Baidder Bazar,Bara Nagar,1441
127,Dhaka,Narayanganj,Baidder Bazar,Barodi,1442
128,Dhaka,Narayanganj,Bandar,Bandar,1410
129,Dhaka,Narayanganj,Bandar,D.C Mills,1411
130,Dhaka,Narayanganj,Bandar,Nabiganj,1412
131,Dhaka,Narayanganj,Bandar,BIDS,1413
132,Dhaka,Narayanganj,Bandar,Madanganj,1414
133,Dhaka,Narayanganj,Fatullah,Fatullah,1420
134,Dhaka,Narayanganj,Fatullah,Fatulla Bazar,1421
135,Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj Sadar,1400
136,Dhaka,Narayanganj,Rupganj,Rupganj,1460
137,Dhaka,Narayanganj,Rupganj,Kanchan,1461
138,Dhaka,Narayanganj,Rupganj,Bhulta,1462
139,Dhaka,Narayanganj,Rupganj,Nagri,1463
140,Dhaka,Narayanganj,Rupganj,Murapara,1464
141,Dhaka,Narayanganj,Siddirganj,Siddirganj,1430
142,Dhaka,Narayanganj,Siddirganj,Adamjeenagar,1431
143,Dhaka,Narayanganj,Siddirganj,LN Mills,1432
144,Dhaka,Munshiganj,Gajaria,Gajaria,1510
145,Dhaka,Munshiganj,Gajaria,Hossendi,1511
146,Dhaka,Munshiganj,Gajaria,Rasulpur,1512
147,Dhaka,Munshiganj,Lohajong,Haridia,1333
148,Dhaka,Munshiganj,Lohajong,Gouragonj,1334
149,Dhaka,Munshiganj,Lohajong,Madini Mandal,1335
150,Dhaka,Munshiganj,Lohajong,Lohajang,1530
151,Dhaka,Munshiganj,Lohajong,Korhati,1531
152,Dhaka,Munshiganj,Lohajong,Haldia SO,1532
153,Dhaka,Munshiganj,Lohajong,Haridia DESO,1533
154,Dhaka,Munshiganj,Lohajong,Gouragonj,1534
155,Dhaka,Munshiganj,Lohajong,Medini Mandal EDSO,1535
156,Dhaka,Munshiganj,Munshiganj Sadar,Munshiganj Sadar,1500
157,Dhaka,Munshiganj,Munshiganj Sadar,Rikabibazar,1501
158,Dhaka,Munshiganj,Munshiganj Sadar,Mirkadim,1502
159,Dhaka,Munshiganj,Munshiganj Sadar,Kathakhali,1503
160,Dhaka,Munshiganj,Sirajdikhan,Sirajdikhan,1540
161,Dhaka,Munshiganj,Sirajdikhan,Kola,1541
162,Dhaka,Munshiganj,Sirajdikhan,Ichapur,1542
163,Dhaka,Munshiganj,Sirajdikhan,Malkha Nagar,1543
164,Dhaka,Munshiganj,Sirajdikhan,Shekher Nagar,1544
165,Dhaka,Munshiganj,Srinagar,Srinagar,1550
166,Dhaka,Munshiganj,Srinagar,Barikhal,1551
167,Dhaka,Munshiganj,Srinagar,Mazpara,1552
168,Dhaka,Munshiganj,Srinagar,Hashara,1553
169,Dhaka,Munshiganj,Srinagar,Kolapara,1554
170,Dhaka,Munshiganj,Srinagar,Kumarbhog,1555
171,Dhaka,Munshiganj,Srinagar,Vaggyakul SO,1556
172,Dhaka,Munshiganj,Srinagar,Baghra,1557
173,Dhaka,Munshiganj,Srinagar,Bhaggyakul,1558
174,Dhaka,Munshiganj,Tangibari,Tangibari,1520
175,Dhaka,Munshiganj,Tangibari,Betkahat,1521
176,Dhaka,Munshiganj,Tangibari,Baligao,1522
177,Dhaka,Munshiganj,Tangibari,Bajrajugini,1523
178,Dhaka,Munshiganj,Tangibari,Hasail,1524
179,Dhaka,Munshiganj,Tangibari,Dighirpar,1525
180,Dhaka,Munshiganj,Tangibari,Pura EDSO,1526
181,Dhaka,Munshiganj,Tangibari,Pura,1527
182,Dhaka,Narshingdi,Belabo,Belabo,1640
183,Dhaka,Narshingdi,Monohordi,Monohordi,1650
184,Dhaka,Narshingdi,Monohordi,Hatirdia,1651
185,Dhaka,Narshingdi,Monohordi,Katabaria,1652
186,Dhaka,Narshingdi,Narshingdi Sadar,Narshingdi Sadar,1600
187,Dhaka,Narshingdi,Narshingdi Sadar,UMC Jute Mills,1601
188,Dhaka,Narshingdi,Narshingdi Sadar,Narshingdi College,1602
189,Dhaka,Narshingdi,Narshingdi Sadar,Panchdona,1603
190,Dhaka,Narshingdi,Narshingdi Sadar,Madhabdi,1604
191,Dhaka,Narshingdi,Narshingdi Sadar,Karimpur,1605
192,Dhaka,Narshingdi,Palash,Palash,1610
193,Dhaka,Narshingdi,Palash,Ghorashal Urea Facto,1611
194,Dhaka,Narshingdi,Palash,Char Sindhur,1612
195,Dhaka,Narshingdi,Palash,Ghorashal,1613
196,Dhaka,Narshingdi,Raypura,Raypura,1630
197,Dhaka,Narshingdi,Raypura,Bazar Hasnabad,1631
198,Dhaka,Narshingdi,Raypura,Radhaganj bazar,1632
199,Dhaka,Narshingdi,Shibpur,Shibpur,1620
200,Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,1700
201,Dhaka,Gazipur,Gazipur Sadar,B.R.R,1701
202,Dhaka,Gazipur,Gazipur Sadar,Chandna,1702
203,Dhaka,Gazipur,Gazipur Sadar,B.O.F,1703
204,Dhaka,Gazipur,Gazipur Sadar,National University,1704
205,Dhaka,Gazipur,Kaliakaar,Kaliakaar,1750
206,Dhaka,Gazipur,Kaliakaar,Safipur,1751
207,Dhaka,Gazipur,Kaliganj,Kaliganj,1720
208,Dhaka,Gazipur,Kaliganj,Pubail,1721
209,Dhaka,Gazipur,Kaliganj,Santanpara,1722
210,Dhaka,Gazipur,Kaliganj,Vaoal Jamalpur,1723
211,Dhaka,Gazipur,Kapashia,kapashia,1730
212,Dhaka,Gazipur,Monnunagar,Monnunagar,1710
213,Dhaka,Gazipur,Monnunagar,Nishat Nagar,1711
214,Dhaka,Gazipur,Monnunagar,Ershad Nagar,1712
215,Dhaka,Gazipur,Sreepur,Sreepur,1740
216,Dhaka,Gazipur,Sreepur,Barmi,1743
217,Dhaka,Gazipur,Sreepur,Satkhamair,1744
218,Dhaka,Gazipur,Sreepur,Kawraid,1745
219,Dhaka,Gazipur,Sreepur,Bashamur,1747
220,Dhaka,Gazipur,Sreepur,Boubi,1748
221,Dhaka,Gazipur,Sripur,Rajendrapur,1741
222,Dhaka,Gazipur,Sripur,Rajendrapur Canttome,1742
223,Dhaka,Rajbari,Baliakandi,Baliakandi,7730
224,Dhaka,Rajbari,Baliakandi,Nalia,7731
225,Dhaka,Rajbari,Pangsha,Pangsha,7720
226,Dhaka,Rajbari,Pangsha,Ramkol,7721
227,Dhaka,Rajbari,Pangsha,Ratandia,7722
228,Dhaka,Rajbari,Pangsha,Mrigibazar,7723
229,Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,7700
230,Dhaka,Rajbari,Rajbari Sadar,Goalanda,7710
231,Dhaka,Rajbari,Rajbari Sadar,Khankhanapur,7711
232,Dhaka,Faridpur,Alfadanga,Alfadanga,7870
233,Dhaka,Faridpur,Bhanga,Bhanga,7830
234,Dhaka,Faridpur,Boalmari,Boalmari,7860
235,Dhaka,Faridpur,Boalmari,Rupatpat,7861
236,Dhaka,Faridpur,Charbhadrasan,Charbadrashan,7810
237,Dhaka,Faridpur,Faridpur Sadar,Faridpursadar,7800
238,Dhaka,Faridpur,Faridpur Sadar,Kanaipur,7801
239,Dhaka,Faridpur,Faridpur Sadar,Ambikapur,7802
240,Dhaka,Faridpur,Faridpur Sadar,Baitulaman Politecni,7803
241,Dhaka,Faridpur,Madukhali,Madukhali,7850
242,Dhaka,Faridpur,Madukhali,Kamarkali,7851
243,Dhaka,Faridpur,Nagarkanda,Nagarkanda,7840
244,Dhaka,Faridpur,Nagarkanda,Talma,7841
245,Dhaka,Faridpur,Sadarpur,Sadarpur,7820
246,Dhaka,Faridpur,Sadarpur,Hat Krishapur,7821
247,Dhaka,Faridpur,Sadarpur,Bishwa jaker Manjil,7822
248,Dhaka,Faridpur,Shriangan,Shriangan,7804
249,Dhaka,Madaripur,Barhamganj,Barhamganj,7930
250,Dhaka,Madaripur,Barhamganj,Nilaksmibandar,7931
251,Dhaka,Madaripur,Barhamganj,Bahadurpur,7932
252,Dhaka,Madaripur,Barhamganj,Umedpur,7933
253,Dhaka,Madaripur,kalkini,Kalkini,7920
254,Dhaka,Madaripur,kalkini,Sahabrampur,7921
255,Dhaka,Madaripur,Madaripur Sadar,Madaripur Sadar,7900
256,Dhaka,Madaripur,Madaripur Sadar,Charmugria,7901
257,Dhaka,Madaripur,Madaripur Sadar,Kulpaddi,7902
258,Dhaka,Madaripur,Madaripur Sadar,Habiganj,7903
259,Dhaka,Madaripur,Madaripur Sadar,Mustafapur,7904
260,Dhaka,Madaripur,Rajoir,Rajoir,7910
261,Dhaka,Madaripur,Rajoir,Khalia,7911
262,Dhaka,Shariatpur,Bhedorganj,Bhedorganj,8030
263,Dhaka,Shariatpur,Damudhya,Damudhya,8040
264,Dhaka,Shariatpur,Gosairhat,Gosairhat,8050
265,Dhaka,Shariatpur,Jajira,Jajira,8010
266,Dhaka,Shariatpur,Naria,Naria,8020
267,Dhaka,Shariatpur,Naria,Bhozeshwar,8021
268,Dhaka,Shariatpur,Naria,Gharisar,8022
269,Dhaka,Shariatpur,Naria,Upshi,8023
270,Dhaka,Shariatpur,Naria,Kartikpur,8024
271,Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,8000
272,Dhaka,Shariatpur,Shariatpur Sadar,Angaria,8001
273,Dhaka,Shariatpur,Shariatpur Sadar,Chikandi,8002
274,Dhaka,Gopalganj,Gopalganj Sadar,Chandradighalia,8013
275,Dhaka,Gopalganj,Gopalganj Sadar,Gopalganj Sadar,8100
276,Dhaka,Gopalganj,Gopalganj Sadar,Ulpur,8101
277,Dhaka,Gopalganj,Gopalganj Sadar,Barfa,8102
278,Dhaka,Gopalganj,Kashiani,Kashiani,8130
279,Dhaka,Gopalganj,Kashiani,Ramdia College,8131
280,Dhaka,Gopalganj,Kashiani,Ratoil,8132
281,Dhaka,Gopalganj,Kashiani,Jonapur,8133
282,Dhaka,Gopalganj,Kotalipara,Kotalipara,8110
283,Dhaka,Gopalganj,Maksudpur,Maksudpur,8140
284,Dhaka,Gopalganj,Maksudpur,Batkiamari,8141
285,Dhaka,Gopalganj,Maksudpur,Khandarpara,8142
286,Dhaka,Gopalganj,Tungipara,Tungipara,8120
287,Dhaka,Gopalganj,Tungipara,Patgati,8121
288,Dhaka,Manikganj,Doulatpur,Doulatpur,1860
289,Dhaka,Manikganj,Gheor,Gheor,1840
290,Dhaka,Manikganj,Lechhraganj,Lechhraganj,1830
291,Dhaka,Manikganj,Lechhraganj,Jhitka,1831
292,Dhaka,Manikganj,Manikganj Sadar,Manikganj Sadar,1800
293,Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,1801
294,Dhaka,Manikganj,Manikganj Sadar,Gorpara,1802
295,Dhaka,Manikganj,Manikganj Sadar,Mahadebpur,1803
296,Dhaka,Manikganj,Manikganj Sadar,Barangail,1804
297,Dhaka,Manikganj,Saturia,Saturia,1810
298,Dhaka,Manikganj,Saturia,Baliati,1811
299,Dhaka,Manikganj,Shibloya,Shibaloy,1850
300,Dhaka,Manikganj,Shibloya,Aricha,1851
301,Dhaka,Manikganj,Shibloya,Tewta,1852
302,Dhaka,Manikganj,Shibloya,Uthli,1853
303,Dhaka,Manikganj,Singari,Singair,1820
304,Dhaka,Manikganj,Singari,Baira,1821
305,Dhaka,Manikganj,Singari,joymantop,1822
306,Dhaka,Tangail,Basail,Basail,1920
307,Dhaka,Tangail,Bhuapur,Bhuapur,1960
308,Dhaka,Tangail,Delduar,Delduar,1910
309,Dhaka,Tangail,Delduar,Jangalia,1911
310,Dhaka,Tangail,Delduar,Patharail,1912
311,Dhaka,Tangail,Delduar,Elasin,1913
312,Dhaka,Tangail,Delduar,Hinga Nagar,1914
313,Dhaka,Tangail,Delduar,Lowhati,1915
314,Dhaka,Tangail,Ghatail,Ghatial,1980
315,Dhaka,Tangail,Ghatail,Zahidganj,1981
316,Dhaka,Tangail,Ghatail,D. Pakutia,1982
317,Dhaka,Tangail,Ghatail,Dhalapara,1983
318,Dhaka,Tangail,Ghatail,Lohani,1984
319,Dhaka,Tangail,Gopalpur,Gopalpur,1990
320,Dhaka,Tangail,Gopalpur,Jhowail,1991
321,Dhaka,Tangail,Gopalpur,Hemnagar,1992
322,Dhaka,Tangail,Kalihati,Kalihati,1970
323,Dhaka,Tangail,Kalihati,Rajafair,1971
324,Dhaka,Tangail,Kalihati,Nagbari,1972
325,Dhaka,Tangail,Kalihati,Ballabazar,1973
326,Dhaka,Tangail,Kalihati,Elinga,1974
327,Dhaka,Tangail,Kalihati,Palisha,1975
328,Dhaka,Tangail,Kalihati,Nagarbari SO,1976
329,Dhaka,Tangail,Kalihati,Nagarbari,1977
330,Dhaka,Tangail,Kashkaolia,Kashkawlia,1930
331,Dhaka,Tangail,Madhupur,Madhupur,1996
332,Dhaka,Tangail,Madhupur,Dhobari,1997
333,Dhaka,Tangail,Mirzapur,Mirzapur,1940
334,Dhaka,Tangail,Mirzapur,Gorai,1941
335,Dhaka,Tangail,Mirzapur,M.C. College,1942
336,Dhaka,Tangail,Mirzapur,Warri paikpara,1943
337,Dhaka,Tangail,Mirzapur,Jarmuki,1944
338,Dhaka,Tangail,Mirzapur,Mohera,1945
339,Dhaka,Tangail,Nagarpur,Nagarpur,1936
340,Dhaka,Tangail,Nagarpur,Dhuburia,1937
341,Dhaka,Tangail,Nagarpur,Salimabad,1938
342,Dhaka,Tangail,Sakhipur,Sakhipur,1950
343,Dhaka,Tangail,Sakhipur,Kochua,1951
344,Dhaka,Tangail,Tangail Sadar,Tangail Sadar,1900
345,Dhaka,Tangail,Tangail Sadar,Kagmari,1901
346,Dhaka,Tangail,Tangail Sadar,Santosh,1902
347,Dhaka,Tangail,Tangail Sadar,Korotia,1903
348,Dhaka,Tangail,Tangail Sadar,Purabari,1904
349,Dhaka,Jamalpur,Dewangonj,Dewangonj,2030
350,Dhaka,Jamalpur,Dewangonj,Dewangonj S. Mills,2031
351,Dhaka,Jamalpur,Islampur,Islampur,2020
352,Dhaka,Jamalpur,Islampur,Durmoot,2021
353,Dhaka,Jamalpur,Islampur,Gilabari,2022
354,Dhaka,Jamalpur,Jamalpur,Jamalpur,2000
355,Dhaka,Jamalpur,Jamalpur,Nandina,2001
356,Dhaka,Jamalpur,Jamalpur,Narundi,2002
357,Dhaka,Jamalpur,Malandah,Malandah,2010
358,Dhaka,Jamalpur,Malandah,Jamalpur,2011
359,Dhaka,Jamalpur,Malandah,Malancha,2012
360,Dhaka,Jamalpur,Malandah,Mahmoodpur,2013
361,Dhaka,Jamalpur,Mathargonj,Mathargonj,2040
362,Dhaka,Jamalpur,Mathargonj,Balijhuri,2041
363,Dhaka,Jamalpur,Shorishabari,Shorishabari,2050
364,Dhaka,Jamalpur,Shorishabari,Gunerbari,2051
365,Dhaka,Jamalpur,Shorishabari,Bausee,2052
366,Dhaka,Jamalpur,Shorishabari,Jagannath Ghat,2053
367,Dhaka,Jamalpur,Shorishabari,Pingna,2054
368,Dhaka,Jamalpur,Shorishabari,Jamuna Sar Karkhana,2055
369,Dhaka,Sherpur,Bakshigonj,Bakshigonj,2140
370,Dhaka,Sherpur,Jhinaigati,Jhinaigati,2120
371,Dhaka,Sherpur,Nakla,Nakla,2150
372,Dhaka,Sherpur,Nakla,Gonopaddi,2151
373,Dhaka,Sherpur,Nalitabari,Nalitabari,2110
374,Dhaka,Sherpur,Nalitabari,Hatibandha,2111
375,Dhaka,Sherpur,Sherpur Shadar,Sherpur Shadar,2100
376,Dhaka,Sherpur,Shribardi,Shribardi,2130
377,Chittagong ,Brahmanbaria,Akhaura,Akhaura,3450
378,Chittagong ,Brahmanbaria,Akhaura,Azampur,3451
379,Chittagong ,Brahmanbaria,Akhaura,Gangasagar,3452
380,Chittagong ,Brahmanbaria,Banchharampur,Banchharampur,3420
381,Chittagong ,Brahmanbaria,Brahamanbaria Sadar,Brahamanbaria Sadar,3400
382,Chittagong ,Brahmanbaria,Brahamanbaria Sadar,Talshahar,3401
383,Chittagong ,Brahmanbaria,Brahamanbaria Sadar,Ashuganj,3402
384,Chittagong ,Brahmanbaria,Brahamanbaria Sadar,Ashuganj Share,3403
385,Chittagong ,Brahmanbaria,Brahamanbaria Sadar,Poun,3404
386,Chittagong ,Brahmanbaria,Kasba,Kasba,3460
387,Chittagong ,Brahmanbaria,Kasba,Kuti,3461
388,Chittagong ,Brahmanbaria,Kasba,Chandidar,3462
389,Chittagong ,Brahmanbaria,Kasba,Chargachh,3463
390,Chittagong ,Brahmanbaria,Kasba,Gopinathpur,3464
391,Chittagong ,Brahmanbaria,Nabinagar,Nabinagar,3410
392,Chittagong ,Brahmanbaria,Nabinagar,Laubfatehpur,3411
393,Chittagong ,Brahmanbaria,Nabinagar,Rasullabad,3412
394,Chittagong ,Brahmanbaria,Nabinagar,Shamgram,3413
395,Chittagong ,Brahmanbaria,Nabinagar,Ratanpur,3414
396,Chittagong ,Brahmanbaria,Nabinagar,Shahapur,3415
397,Chittagong ,Brahmanbaria,Nabinagar,Kaitala,3417
398,Chittagong ,Brahmanbaria,Nabinagar,Salimganj,3418
399,Chittagong ,Brahmanbaria,Nabinagar,Jibanganj,3419
400,Chittagong ,Brahmanbaria,Nasirnagar,Nasirnagar,3440
401,Chittagong ,Brahmanbaria,Nasirnagar,Fandauk,3441
402,Chittagong ,Brahmanbaria,Sarail,Sarial,3430
403,Chittagong ,Brahmanbaria,Sarail,Shahbajpur,3431
404,Chittagong ,Brahmanbaria,Sarail,Chandura,3432
405,Chittagong ,Comilla,Barura,Barura,3560
406,Chittagong ,Comilla,Barura,Poyalgachha,3561
407,Chittagong ,Comilla,Barura,Murdafarganj,3562
408,Chittagong ,Comilla,Brahmanpara,Brahmanpara,3526
409,Chittagong ,Comilla,Burichang,Burichang,3520
410,Chittagong ,Comilla,Burichang,Maynamoti bazar,3521
411,Chittagong ,Comilla,Chandina,Chandia,3510
412,Chittagong ,Comilla,Chandina,Madhaiabazar,3511
413,Chittagong ,Comilla,Chouddagram,Chouddagram,3550
414,Chittagong ,Comilla,Chouddagram,Batisa,3551
415,Chittagong ,Comilla,Chouddagram,Chiora,3552
416,Chittagong ,Comilla,Comilla Sadar,Comilla Sadar,3500
417,Chittagong ,Comilla,Comilla Sadar,Comilla Contoment,3501
418,Chittagong ,Comilla,Comilla Sadar,Halimanagar,3502
419,Chittagong ,Comilla,Comilla Sadar,Courtbari,3503
420,Chittagong ,Comilla,Comilla Sadar,Suaganj,3504
421,Chittagong ,Comilla,Daudkandi,Daudkandi,3516
422,Chittagong ,Comilla,Daudkandi,Gouripur,3517
423,Chittagong ,Comilla,Daudkandi,Dashpara,3518
424,Chittagong ,Comilla,Daudkandi,Eliotganj,3519
425,Chittagong ,Comilla,Davidhar,Davidhar,3530
426,Chittagong ,Comilla,Davidhar,Gangamandal,3531
427,Chittagong ,Comilla,Davidhar,Barashalghar,3532
428,Chittagong ,Comilla,Davidhar,Dhamtee,3533
429,Chittagong ,Comilla,Homna,Homna,3546
430,Chittagong ,Comilla,Laksam,Laksam,3570
431,Chittagong ,Comilla,Laksam,Lakshamanpur,3571
432,Chittagong ,Comilla,Laksam,Bipulasar,3572
433,Chittagong ,Comilla,Langalkot,Langalkot,3580
434,Chittagong ,Comilla,Langalkot,Dhalua,3581
435,Chittagong ,Comilla,Langalkot,Chhariabazar,3582
436,Chittagong ,Comilla,Langalkot,Gunabati,3583
437,Chittagong ,Comilla,Muradnagar,Muradnagar,3540
438,Chittagong ,Comilla,Muradnagar,Ramchandarpur,3541
439,Chittagong ,Comilla,Muradnagar,Companyganj,3542
440,Chittagong ,Comilla,Muradnagar,Bangra,3543
441,Chittagong ,Comilla,Muradnagar,Sonakanda,3544
442,Chittagong ,Comilla,Muradnagar,Pantibazar,3545
